parent_curie,parent_label,parent_labelset,cluster_count,is_consistent,consistent_neurotransmitters,pattern_variety,all_patterns
WMB:CS20230722_SUBC_277,277 DTN-LDT-IPN Otp Pax3 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",25,True,GABA,1,GABA
WMB:CS20230722_SUBC_278,278 NLL Gata3 Gly-Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",8,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUBC_279,279 PSV Pax2 Gly-Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",2,True,Glyc,2,GABA-Glyc|Glyc
WMB:CS20230722_SUBC_242,242 PGRNd Dmbx1 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",3,True,Glut,2,Glut-Chol|Glut
WMB:CS20230722_SUBC_243,243 PGRN-PARN-MDRN Hoxb5 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",93,True,Glut,3,Glut-GABA|Glut-Chol|Glut
WMB:CS20230722_SUBC_244,244 MV-SPIV Slc6a2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",6,True,Glut,1,Glut
WMB:CS20230722_SUBC_245,245 SPVI-SPVC Tlx3 Ebf3 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",36,True,Glut,1,Glut
WMB:CS20230722_SUBC_246,246 CU-ECU-SPVI Foxb1 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",27,True,Glut,1,Glut
WMB:CS20230722_SUBC_247,247 MV-SPIV Phox2b Ebf3 Lbx1 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",15,True,Glut,1,Glut
WMB:CS20230722_SUBC_248,248 MV-SPIV Zic4 Neurod2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",27,True,Glut,3,Glut-Chol|Glut-Glyc|Glut
WMB:CS20230722_SUBC_249,249 NTS Aldh1a2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",4,True,Glut,1,Glut
WMB:CS20230722_SUBC_250,250 CBN Neurod2 Pvalb Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",4,True,Glut,1,Glut
WMB:CS20230722_SUBC_251,251 NTS Dbh Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",26,False,,4,Glut-Nora|Glut-GABA-Nora|Glut|GABA-Nora
WMB:CS20230722_SUBC_252,252 DMX VII Tbx20 Chol,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",6,True,Chol,2,Chol-Dopa|Chol
WMB:CS20230722_SUBC_254,254 VCO Mafa Meis2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",9,True,Glut,1,Glut
WMB:CS20230722_SUBC_255,255 SPVO Mafa Meis2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",2,True,Glut,1,Glut
WMB:CS20230722_SUBC_256,256 SPVC Mafa Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",9,True,Glut,1,Glut
WMB:CS20230722_SUBC_257,257 SPVC Ccdc172 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",9,True,Glut,1,Glut
WMB:CS20230722_SUBC_258,258 SPVC Nmu Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",7,True,Glut,1,Glut
WMB:CS20230722_SUBC_259,259 MDRNd Bves Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",3,True,Glut,1,Glut
WMB:CS20230722_SUBC_228,228 PSV Pvalb Lhx2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",7,True,Glut,1,Glut
WMB:CS20230722_SUBC_229,229 PB-NTS Phox2b Ebf3 Lmx1b Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",17,True,Glut,1,Glut
WMB:CS20230722_SUBC_220,220 PB Pax5 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",9,True,Glut,1,Glut
WMB:CS20230722_SUBC_221,221 LDT-PCG Vsx2 Lhx4 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",44,True,Glut,1,Glut
WMB:CS20230722_SUBC_222,222 PB Evx2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",74,True,Glut,3,Glut-GABA|Glut-Chol|Glut
WMB:CS20230722_SUBC_223,223 B-PB Nr4a2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",8,True,Glut,1,Glut
WMB:CS20230722_SUBC_224,224 PCG-PRNr Vsx2 Nkx6-1 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",23,True,Glut,2,Glut-Glyc|Glut
WMB:CS20230722_SUBC_225,225 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",13,True,Glut,1,Glut
WMB:CS20230722_SUBC_226,226 PRNc-PARN Tlx1 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",8,True,Glut,1,Glut
WMB:CS20230722_SUBC_227,227 PB-PSV Phox2b Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",3,True,Glut,1,Glut
WMB:CS20230722_SUBC_230,230 PRNr Otp Nfib Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",3,True,Glut,1,Glut
WMB:CS20230722_SUBC_231,231 IPN-LDT Vsx2 Nkx6-1 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",12,True,Glut,1,Glut
WMB:CS20230722_SUBC_232,232 LDT Vsx2 Nkx6-1 Nfib Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",9,True,Glut,1,Glut
WMB:CS20230722_SUBC_233,233 NLL-SOC Spp1 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",2,True,Glut,1,Glut
WMB:CS20230722_SUBC_235,235 PG-TRN-LRN Fat2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",3,True,Glut,1,Glut
WMB:CS20230722_SUBC_236,236 IRN Vip Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",4,True,Glut,1,Glut
WMB:CS20230722_SUBC_237,237 PRP-NI-PRNc-GRN Otp Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",20,True,Glut,1,Glut
WMB:CS20230722_SUBC_238,238 NTS Phox2b Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",83,True,Glut,1,Glut
WMB:CS20230722_SUBC_206,206 SCm-PAG Cdh23 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",21,True,GABA,1,GABA
WMB:CS20230722_SUBC_207,207 SCs Dmbx1 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",19,True,GABA,1,GABA
WMB:CS20230722_SUBC_208,208 SC Lef1 Otx2 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",5,True,GABA,1,GABA
WMB:CS20230722_SUBC_209,209 SCs Pax7 Nfia Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",14,True,GABA,1,GABA
WMB:CS20230722_SUBC_200,200 PAG-ND-PCG Onecut1 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",26,True,GABA,2,GABA|GABA-Glyc
WMB:CS20230722_SUBC_201,201 PAG-RN Nkx2-2 Otx1 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",38,True,GABA,2,GABA|GABA-Glyc
WMB:CS20230722_SUBC_202,202 PRT Tcf7l2 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",37,True,GABA,1,GABA
WMB:CS20230722_SUBC_203,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",36,True,GABA,1,GABA
WMB:CS20230722_SUBC_204,204 SC Otx2 Gcnt4 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",4,True,GABA,1,GABA
WMB:CS20230722_SUBC_205,205 SC-PAG Lef1 Emx2 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",28,True,GABA,1,GABA
WMB:CS20230722_SUBC_217,217 PB Lmx1a Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",47,True,Glut,3,Glut-Chol|Glut-Glyc|Glut
WMB:CS20230722_SUBC_218,218 PSV Lmx1a Trpv6 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",4,True,Glut,1,Glut
WMB:CS20230722_SUBC_219,219 PB-SUT Tlx3 Lhx2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",2,True,Glut,1,Glut
WMB:CS20230722_SUBC_210,210 PRT Mecom Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",21,True,GABA,2,GABA|GABA-Glyc
WMB:CS20230722_SUBC_211,211 SC Tnnt1 Gli3 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",8,True,GABA,1,GABA
WMB:CS20230722_SUBC_212,212 SCs Lef1 Gli3 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",8,True,GABA,1,GABA
WMB:CS20230722_SUBC_213,213 SCsg Gabrr2 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",31,True,GABA,2,GABA|Glut-GABA
WMB:CS20230722_SUBC_214,214 IPN Otp Crisp1 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",9,True,GABA,2,GABA|Glut-GABA
WMB:CS20230722_SUBC_215,215 SNc-VTA-RAmb Foxa1 Dopa,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",43,False,,5,Dopa|Glut-GABA-Dopa|Glut-Dopa|GABA-Dopa|Glut-GABA
WMB:CS20230722_SUBC_216,216 MB-MY Tph2 Glut-Sero,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",32,False,,5,Glut|GABA-Sero|Glut-Sero|Sero|Glut-GABA-Sero
WMB:CS20230722_SUBC_090,090 BST-MPN Six3 Nrgn Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",31,True,GABA,1,GABA
WMB:CS20230722_SUBC_080,080 CEA-AAA-BST Six3 Sp9 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",25,True,GABA,1,GABA
WMB:CS20230722_SUBC_081,081 ACB-BST-FS D1 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",11,True,GABA,2,GABA|Glut-GABA
WMB:CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",23,True,GABA,1,GABA
WMB:CS20230722_SUBC_083,083 CEA-BST Rai14 Pdyn Crh Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",4,True,GABA,1,GABA
WMB:CS20230722_SUBC_084,084 BST-SI-AAA Six3 Slc22a3 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",7,True,GABA,1,GABA
WMB:CS20230722_SUBC_085,085 SI-MPO-LPO Lhx8 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",39,True,GABA,2,GABA|Glut-GABA
WMB:CS20230722_SUBC_086,086 MPO-ADP Lhx8 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",26,True,GABA,2,GABA|GABA-Dopa
WMB:CS20230722_SUBC_087,087 MPN-MPO-LPO Lhx6 Zfhx3 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",10,True,GABA,1,GABA
WMB:CS20230722_SUBC_088,088 BST Tac2 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",10,True,GABA,1,GABA
WMB:CS20230722_SUBC_089,089 PVR Six3 Sox3 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",35,True,GABA,2,GABA|GABA-Dopa
WMB:CS20230722_SUBC_091,091 ARH-PVi Six6 Dopa-Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",4,True,GABA|Dopa,1,GABA-Dopa
WMB:CS20230722_SUBC_092,092 TMv-PMv Tbx3 Hist-Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",7,True,GABA,2,GABA|GABA-Hist
WMB:CS20230722_SUBC_093,093 RT-ZI Gnb3 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",25,True,GABA,1,GABA
WMB:CS20230722_SUBC_094,094 SCH Six6 Cdc14a Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",14,True,GABA,1,GABA
WMB:CS20230722_SUBC_095,095 DMH Prdm13 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",6,True,GABA,1,GABA
WMB:CS20230722_SUBC_097,097 PVHd-SBPV Six3 Prox1 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",21,True,GABA,1,GABA
WMB:CS20230722_SUBC_098,098 AHN-SBPV-PVHd Pdrm12 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",36,True,GABA,2,GABA|GABA-Dopa
WMB:CS20230722_SUBC_099,099 SBPV-PVa Six6 Satb2 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",15,True,GABA,2,GABA|GABA-Dopa
WMB:CS20230722_SUBC_060,060 OT D3 Folh1 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",4,True,GABA,1,GABA
WMB:CS20230722_SUBC_061,061 STR D1 Gaba CS20230722_SUBC_061,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",22,True,GABA,1,GABA
WMB:CS20230722_SUBC_062,062 STR D2 Gaba CS20230722_SUBC_062,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",25,True,GABA,1,GABA
WMB:CS20230722_SUBC_063,063 STR D1 Sema5a Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",11,True,GABA,1,GABA
WMB:CS20230722_SUBC_064,064 STR-PAL Chst9 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",15,True,GABA,1,GABA
WMB:CS20230722_SUBC_065,065 IA Mgp Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",12,True,GABA,1,GABA
WMB:CS20230722_SUBC_066,066 NDB-SI-ant Prdm12 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",14,True,GABA,1,GABA
WMB:CS20230722_SUBC_067,067 LSX Sall3 Pax6 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",8,True,GABA,1,GABA
WMB:CS20230722_SUBC_068,068 LSX Otx2 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",24,True,GABA,1,GABA
WMB:CS20230722_SUBC_069,069 LSX Nkx2-1 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",41,True,GABA,2,GABA|GABA-Chol
WMB:CS20230722_SUBC_070,070 LSX Prdm12 Slit2 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",34,True,GABA,1,GABA
WMB:CS20230722_SUBC_071,071 LSX Prdm12 Zeb2 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",25,True,GABA,1,GABA
WMB:CS20230722_SUBC_072,072 LSX Sall3 Lmo1 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",14,True,GABA,1,GABA
WMB:CS20230722_SUBC_073,073 MEA-BST Sox6 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",50,True,GABA,1,GABA
WMB:CS20230722_SUBC_074,074 MEA-BST Lhx6 Sp9 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",31,True,GABA,1,GABA
WMB:CS20230722_SUBC_075,075 MEA-BST Lhx6 Nr2e1 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",12,True,GABA,1,GABA
WMB:CS20230722_SUBC_076,076 MEA-BST Lhx6 Nfib Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",34,True,GABA,1,GABA
WMB:CS20230722_SUBC_077,077 CEA-BST Gal Avp Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",2,True,GABA,1,GABA
WMB:CS20230722_SUBC_078,078 SI-MA-ACB Ebf1 Bnc2 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",10,True,GABA,1,GABA
WMB:CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",21,True,GABA,1,GABA
WMB:CS20230722_SUBC_040,040 OB Trdn Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",3,True,GABA,1,GABA
WMB:CS20230722_SUBC_041,041 OB-in Frmd7 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",36,True,GABA,1,GABA
WMB:CS20230722_SUBC_042,042 OB-out Frmd7 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",11,True,GABA,1,GABA
WMB:CS20230722_SUBC_043,043 OB-mi Frmd7 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",3,True,GABA,1,GABA
WMB:CS20230722_SUBC_044,044 OB Dopa-Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",11,True,GABA,3,GABA|GABA-Dopa|Glut-GABA
WMB:CS20230722_SUBC_045,045 OB-STR-CTX Inh IMN,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",19,True,GABA,1,GABA
WMB:CS20230722_SUBC_046,046 Vip Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",41,True,GABA,1,GABA
WMB:CS20230722_SUBC_047,047 Sncg Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",22,True,GABA,2,GABA|Glut-GABA
WMB:CS20230722_SUBC_048,048 RHP-COA Ndnf Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",20,True,GABA,2,GABA|Glut-GABA
WMB:CS20230722_SUBC_049,049 Lamp5 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",18,True,GABA,1,GABA
WMB:CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",8,True,GABA,1,GABA
WMB:CS20230722_SUBC_051,051 Pvalb chandelier Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",2,True,GABA,1,GABA
WMB:CS20230722_SUBC_052,052 Pvalb Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",22,True,GABA,1,GABA
WMB:CS20230722_SUBC_053,053 Sst Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",73,True,GABA,1,GABA
WMB:CS20230722_SUBC_054,054 STR Prox1 Lhx6 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",10,True,GABA,1,GABA
WMB:CS20230722_SUBC_055,055 STR Lhx8 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",6,True,GABA,1,GABA
WMB:CS20230722_SUBC_056,056 Sst Chodl Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",18,True,GABA,1,GABA
WMB:CS20230722_SUBC_057,057 NDB-SI-MA-STRv Lhx8 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",55,True,GABA,1,GABA
WMB:CS20230722_SUBC_058,058 PAL-STR Gaba-Chol,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",16,False,,5,GABA|Glut-GABA-Chol|GABA-Chol|Chol|Glut-Chol
WMB:CS20230722_SUBC_059,059 GPe-SI Sox6 Cyp26b1 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",5,True,GABA,1,GABA
WMB:CS20230722_SUBC_140,140 PMd-LHA Foxb1 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",14,True,Glut,1,Glut
WMB:CS20230722_SUBC_141,141 PH-SUM Foxa1 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",28,True,Glut,2,Glut-GABA|Glut
WMB:CS20230722_SUBC_143,143 MM-ant Foxb1 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",6,True,Glut,1,Glut
WMB:CS20230722_SUBC_144,144 MM Foxb1 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",7,True,Glut,1,Glut
WMB:CS20230722_SUBC_145,145 MH Tac2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",21,True,Glut,2,Glut-Chol|Glut
WMB:CS20230722_SUBC_146,146 LH Pou4f1 Sox1 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",14,True,Glut,1,Glut
WMB:CS20230722_SUBC_147,147 AD Serpinb7 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",2,True,Glut,1,Glut
WMB:CS20230722_SUBC_148,148 AV Col27a1 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",2,True,Glut,1,Glut
WMB:CS20230722_SUBC_149,149 PVT-PT Ntrk1 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",16,True,Glut,1,Glut
WMB:CS20230722_SUBC_150,150 CM-IAD-CL-PCN Sema5b Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",15,True,Glut,1,Glut
WMB:CS20230722_SUBC_151,151 TH Prkcd Grin2c Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",42,True,Glut,1,Glut
WMB:CS20230722_SUBC_152,152 RE-Xi Nox4 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",14,True,Glut,1,Glut
WMB:CS20230722_SUBC_153,153 MG-POL-SGN Nts Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",6,True,Glut,1,Glut
WMB:CS20230722_SUBC_154,154 PF Fzd5 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",16,True,Glut,1,Glut
WMB:CS20230722_SUBC_155,155 PRC-PAG Pax6 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",26,True,Glut,1,Glut
WMB:CS20230722_SUBC_156,156 MB-ant-ve Dmrta2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",9,True,Glut,1,Glut
WMB:CS20230722_SUBC_158,158 MRN-PAG Nkx6-1 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",5,True,Glut,2,Glut|Glut-GABA
WMB:CS20230722_SUBC_159,159 IF-RL-CLI-PAG Foxa1 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",14,True,Glut,3,Glut-Dopa|Glut|Glut-GABA-Dopa
WMB:CS20230722_SUBC_129,129 VMH Nr5a1 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",19,True,Glut,1,Glut
WMB:CS20230722_SUBC_120,120 MEA Otp Foxp2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",5,True,Glut,1,Glut
WMB:CS20230722_SUBC_121,121 MEA-BST Otp Zic2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",10,True,Glut,1,Glut
WMB:CS20230722_SUBC_122,122 LHA-MEA Otp Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",7,True,Glut,1,Glut
WMB:CS20230722_SUBC_123,123 DMH Nkx2-4 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",6,True,Glut,1,Glut
WMB:CS20230722_SUBC_124,124 MPN-MPO-PVpo Hmx2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",32,True,Glut,2,Glut-GABA|Glut
WMB:CS20230722_SUBC_125,125 DMH Hmx2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",11,True,Glut,2,Glut-GABA|Glut
WMB:CS20230722_SUBC_126,126 ARH-PVp Tbx3 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",11,True,Glut,2,Glut-GABA|Glut
WMB:CS20230722_SUBC_127,127 DMH-LHA Vgll2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",5,True,Glut,1,Glut
WMB:CS20230722_SUBC_128,128 VMH Fezf1 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",11,True,Glut,1,Glut
WMB:CS20230722_SUBC_130,130 LHA Pmch Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",5,True,Glut,1,Glut
WMB:CS20230722_SUBC_131,131 LHA-AHN-PVH Otp Trh Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",15,True,Glut,2,Glut-GABA|Glut
WMB:CS20230722_SUBC_132,132 AHN-RCH-LHA Otp Fezf1 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",24,True,Glut,1,Glut
WMB:CS20230722_SUBC_133,133 PVH-SO-PVa Otp Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",22,True,Glut,2,Glut-GABA|Glut
WMB:CS20230722_SUBC_134,134 PH-ant-LHA Otp Bsx Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",42,True,Glut,1,Glut
WMB:CS20230722_SUBC_135,135 STN-PSTN Pitx2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",31,True,Glut,1,Glut
WMB:CS20230722_SUBC_136,136 PMv-TMv Pitx2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",14,True,Glut,1,Glut
WMB:CS20230722_SUBC_137,137 PH-an Pitx2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",7,True,Glut,1,Glut
WMB:CS20230722_SUBC_138,138 PH Pitx2 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",17,True,Glut,2,Glut-Dopa|Glut
WMB:CS20230722_SUBC_139,139 PH-LHA Foxb1 Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",24,True,Glut,1,Glut
WMB:CS20230722_SUBC_107,107 DMH Hmx2 Gaba,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'subclass']",44,True,GABA,3,GABA|GABA-Dopa|Glut-GABA
