cc_curie,cc_label,token_position,token_text,token_simplified_type,token_type,token_name,primary_identifier,secondary_identifier,tertiary_identifier,original_part
WMB:CS20230722_CLUS_3397,3397 PPN-CUN-PCG Otp En1 Gaba_2,4,Otp,gene,gene,orthopedia homeobox,ENSEMBL:ENSMUSG00000021685,NCBIGene:18420,ABAGene:18187,Otp
WMB:CS20230722_CLUS_3397,3397 PPN-CUN-PCG Otp En1 Gaba_2,4,En1,gene,gene,engrailed 1,ENSEMBL:ENSMUSG00000058665,NCBIGene:13798,ABAGene:13576,En1
WMB:CS20230722_CLUS_3397,3397 PPN-CUN-PCG Otp En1 Gaba_2,4,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_3398,3398 PPN-CUN-PCG Otp En1 Gaba_2,1,PPN,anatomical,structure,Pedunculopontine nucleus,MBA:1052,UBERON:0002142,,PPN-CUN-PCG
WMB:CS20230722_CLUS_3398,3398 PPN-CUN-PCG Otp En1 Gaba_2,2,CUN,anatomical,structure,Cuneiform nucleus,MBA:616,UBERON:0002696,,PPN-CUN-PCG
WMB:CS20230722_CLUS_3398,3398 PPN-CUN-PCG Otp En1 Gaba_2,3,PCG,anatomical,structure,Pontine central gray,MBA:898,UBERON:0002968,,PPN-CUN-PCG
WMB:CS20230722_CLUS_3398,3398 PPN-CUN-PCG Otp En1 Gaba_2,4,Otp,gene,gene,orthopedia homeobox,ENSEMBL:ENSMUSG00000021685,NCBIGene:18420,ABAGene:18187,Otp
WMB:CS20230722_CLUS_3398,3398 PPN-CUN-PCG Otp En1 Gaba_2,4,En1,gene,gene,engrailed 1,ENSEMBL:ENSMUSG00000058665,NCBIGene:13798,ABAGene:13576,En1
WMB:CS20230722_CLUS_3398,3398 PPN-CUN-PCG Otp En1 Gaba_2,4,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_3399,3399 PPN-CUN-PCG Otp En1 Gaba_2,1,PPN,anatomical,structure,Pedunculopontine nucleus,MBA:1052,UBERON:0002142,,PPN-CUN-PCG
WMB:CS20230722_CLUS_3399,3399 PPN-CUN-PCG Otp En1 Gaba_2,2,CUN,anatomical,structure,Cuneiform nucleus,MBA:616,UBERON:0002696,,PPN-CUN-PCG
WMB:CS20230722_CLUS_3399,3399 PPN-CUN-PCG Otp En1 Gaba_2,3,PCG,anatomical,structure,Pontine central gray,MBA:898,UBERON:0002968,,PPN-CUN-PCG
WMB:CS20230722_CLUS_3399,3399 PPN-CUN-PCG Otp En1 Gaba_2,4,Otp,gene,gene,orthopedia homeobox,ENSEMBL:ENSMUSG00000021685,NCBIGene:18420,ABAGene:18187,Otp
WMB:CS20230722_CLUS_3399,3399 PPN-CUN-PCG Otp En1 Gaba_2,4,En1,gene,gene,engrailed 1,ENSEMBL:ENSMUSG00000058665,NCBIGene:13798,ABAGene:13576,En1
WMB:CS20230722_CLUS_3399,3399 PPN-CUN-PCG Otp En1 Gaba_2,4,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLAS_34,34 Immune,1,Immune,cell type,cell_type,leukocyte,CL:0000738,,,Immune
WMB:CS20230722_CLUS_3400,3400 PPN-CUN-PCG Otp En1 Gaba_2,1,PPN,anatomical,structure,Pedunculopontine nucleus,MBA:1052,UBERON:0002142,,PPN-CUN-PCG
WMB:CS20230722_CLUS_3400,3400 PPN-CUN-PCG Otp En1 Gaba_2,2,CUN,anatomical,structure,Cuneiform nucleus,MBA:616,UBERON:0002696,,PPN-CUN-PCG
WMB:CS20230722_CLUS_3400,3400 PPN-CUN-PCG Otp En1 Gaba_2,3,PCG,anatomical,structure,Pontine central gray,MBA:898,UBERON:0002968,,PPN-CUN-PCG
WMB:CS20230722_CLUS_3400,3400 PPN-CUN-PCG Otp En1 Gaba_2,4,Otp,gene,gene,orthopedia homeobox,ENSEMBL:ENSMUSG00000021685,NCBIGene:18420,ABAGene:18187,Otp
WMB:CS20230722_CLUS_3400,3400 PPN-CUN-PCG Otp En1 Gaba_2,4,En1,gene,gene,engrailed 1,ENSEMBL:ENSMUSG00000058665,NCBIGene:13798,ABAGene:13576,En1
WMB:CS20230722_CLUS_3400,3400 PPN-CUN-PCG Otp En1 Gaba_2,4,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_3401,3401 PPN-CUN-PCG Otp En1 Gaba_3,1,PPN,anatomical,structure,Pedunculopontine nucleus,MBA:1052,UBERON:0002142,,PPN-CUN-PCG
WMB:CS20230722_CLUS_3401,3401 PPN-CUN-PCG Otp En1 Gaba_3,2,CUN,anatomical,structure,Cuneiform nucleus,MBA:616,UBERON:0002696,,PPN-CUN-PCG
WMB:CS20230722_CLUS_3401,3401 PPN-CUN-PCG Otp En1 Gaba_3,3,PCG,anatomical,structure,Pontine central gray,MBA:898,UBERON:0002968,,PPN-CUN-PCG
WMB:CS20230722_CLUS_3401,3401 PPN-CUN-PCG Otp En1 Gaba_3,4,Otp,gene,gene,orthopedia homeobox,ENSEMBL:ENSMUSG00000021685,NCBIGene:18420,ABAGene:18187,Otp
WMB:CS20230722_CLUS_3401,3401 PPN-CUN-PCG Otp En1 Gaba_3,4,En1,gene,gene,engrailed 1,ENSEMBL:ENSMUSG00000058665,NCBIGene:13798,ABAGene:13576,En1
WMB:CS20230722_CLUS_3401,3401 PPN-CUN-PCG Otp En1 Gaba_3,4,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_3402,3402 PPN-CUN-PCG Otp En1 Gaba_3,1,PPN,anatomical,structure,Pedunculopontine nucleus,MBA:1052,UBERON:0002142,,PPN-CUN-PCG
WMB:CS20230722_CLUS_3402,3402 PPN-CUN-PCG Otp En1 Gaba_3,2,CUN,anatomical,structure,Cuneiform nucleus,MBA:616,UBERON:0002696,,PPN-CUN-PCG
WMB:CS20230722_CLUS_3402,3402 PPN-CUN-PCG Otp En1 Gaba_3,3,PCG,anatomical,structure,Pontine central gray,MBA:898,UBERON:0002968,,PPN-CUN-PCG
WMB:CS20230722_CLUS_3402,3402 PPN-CUN-PCG Otp En1 Gaba_3,4,Otp,gene,gene,orthopedia homeobox,ENSEMBL:ENSMUSG00000021685,NCBIGene:18420,ABAGene:18187,Otp
WMB:CS20230722_CLUS_3402,3402 PPN-CUN-PCG Otp En1 Gaba_3,4,En1,gene,gene,engrailed 1,ENSEMBL:ENSMUSG00000058665,NCBIGene:13798,ABAGene:13576,En1
WMB:CS20230722_CLUS_3402,3402 PPN-CUN-PCG Otp En1 Gaba_3,4,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_3403,3403 PPN-CUN-PCG Otp En1 Gaba_3,1,PPN,anatomical,structure,Pedunculopontine nucleus,MBA:1052,UBERON:0002142,,PPN-CUN-PCG
WMB:CS20230722_CLUS_3403,3403 PPN-CUN-PCG Otp En1 Gaba_3,2,CUN,anatomical,structure,Cuneiform nucleus,MBA:616,UBERON:0002696,,PPN-CUN-PCG
WMB:CS20230722_CLUS_3403,3403 PPN-CUN-PCG Otp En1 Gaba_3,3,PCG,anatomical,structure,Pontine central gray,MBA:898,UBERON:0002968,,PPN-CUN-PCG
WMB:CS20230722_CLUS_3403,3403 PPN-CUN-PCG Otp En1 Gaba_3,4,Otp,gene,gene,orthopedia homeobox,ENSEMBL:ENSMUSG00000021685,NCBIGene:18420,ABAGene:18187,Otp
WMB:CS20230722_CLUS_3403,3403 PPN-CUN-PCG Otp En1 Gaba_3,4,En1,gene,gene,engrailed 1,ENSEMBL:ENSMUSG00000058665,NCBIGene:13798,ABAGene:13576,En1
WMB:CS20230722_CLUS_3403,3403 PPN-CUN-PCG Otp En1 Gaba_3,4,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_3404,3404 PPN-CUN-PCG Otp En1 Gaba_3,1,PPN,anatomical,structure,Pedunculopontine nucleus,MBA:1052,UBERON:0002142,,PPN-CUN-PCG
WMB:CS20230722_CLUS_3404,3404 PPN-CUN-PCG Otp En1 Gaba_3,2,CUN,anatomical,structure,Cuneiform nucleus,MBA:616,UBERON:0002696,,PPN-CUN-PCG
WMB:CS20230722_CLUS_3404,3404 PPN-CUN-PCG Otp En1 Gaba_3,3,PCG,anatomical,structure,Pontine central gray,MBA:898,UBERON:0002968,,PPN-CUN-PCG
WMB:CS20230722_CLUS_3404,3404 PPN-CUN-PCG Otp En1 Gaba_3,4,Otp,gene,gene,orthopedia homeobox,ENSEMBL:ENSMUSG00000021685,NCBIGene:18420,ABAGene:18187,Otp
WMB:CS20230722_CLUS_3404,3404 PPN-CUN-PCG Otp En1 Gaba_3,4,En1,gene,gene,engrailed 1,ENSEMBL:ENSMUSG00000058665,NCBIGene:13798,ABAGene:13576,En1
WMB:CS20230722_CLUS_3404,3404 PPN-CUN-PCG Otp En1 Gaba_3,4,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_3405,3405 PPN-CUN-PCG Otp En1 Gaba_3,1,PPN,anatomical,structure,Pedunculopontine nucleus,MBA:1052,UBERON:0002142,,PPN-CUN-PCG
WMB:CS20230722_CLUS_3405,3405 PPN-CUN-PCG Otp En1 Gaba_3,2,CUN,anatomical,structure,Cuneiform nucleus,MBA:616,UBERON:0002696,,PPN-CUN-PCG
WMB:CS20230722_CLUS_3405,3405 PPN-CUN-PCG Otp En1 Gaba_3,3,PCG,anatomical,structure,Pontine central gray,MBA:898,UBERON:0002968,,PPN-CUN-PCG
WMB:CS20230722_CLUS_3405,3405 PPN-CUN-PCG Otp En1 Gaba_3,4,Otp,gene,gene,orthopedia homeobox,ENSEMBL:ENSMUSG00000021685,NCBIGene:18420,ABAGene:18187,Otp
WMB:CS20230722_CLUS_3405,3405 PPN-CUN-PCG Otp En1 Gaba_3,4,En1,gene,gene,engrailed 1,ENSEMBL:ENSMUSG00000058665,NCBIGene:13798,ABAGene:13576,En1
WMB:CS20230722_CLUS_3405,3405 PPN-CUN-PCG Otp En1 Gaba_3,4,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_3406,3406 PPN-CUN-PCG Otp En1 Gaba_3,1,PPN,anatomical,structure,Pedunculopontine nucleus,MBA:1052,UBERON:0002142,,PPN-CUN-PCG
WMB:CS20230722_CLUS_3406,3406 PPN-CUN-PCG Otp En1 Gaba_3,2,CUN,anatomical,structure,Cuneiform nucleus,MBA:616,UBERON:0002696,,PPN-CUN-PCG
WMB:CS20230722_CLUS_3406,3406 PPN-CUN-PCG Otp En1 Gaba_3,3,PCG,anatomical,structure,Pontine central gray,MBA:898,UBERON:0002968,,PPN-CUN-PCG
WMB:CS20230722_CLUS_3406,3406 PPN-CUN-PCG Otp En1 Gaba_3,4,Otp,gene,gene,orthopedia homeobox,ENSEMBL:ENSMUSG00000021685,NCBIGene:18420,ABAGene:18187,Otp
WMB:CS20230722_CLUS_3406,3406 PPN-CUN-PCG Otp En1 Gaba_3,4,En1,gene,gene,engrailed 1,ENSEMBL:ENSMUSG00000058665,NCBIGene:13798,ABAGene:13576,En1
WMB:CS20230722_CLUS_3406,3406 PPN-CUN-PCG Otp En1 Gaba_3,4,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_3407,3407 PPN-CUN-PCG Otp En1 Gaba_3,1,PPN,anatomical,structure,Pedunculopontine nucleus,MBA:1052,UBERON:0002142,,PPN-CUN-PCG
WMB:CS20230722_CLUS_3407,3407 PPN-CUN-PCG Otp En1 Gaba_3,2,CUN,anatomical,structure,Cuneiform nucleus,MBA:616,UBERON:0002696,,PPN-CUN-PCG
WMB:CS20230722_CLUS_3407,3407 PPN-CUN-PCG Otp En1 Gaba_3,3,PCG,anatomical,structure,Pontine central gray,MBA:898,UBERON:0002968,,PPN-CUN-PCG
WMB:CS20230722_CLUS_3407,3407 PPN-CUN-PCG Otp En1 Gaba_3,4,Otp,gene,gene,orthopedia homeobox,ENSEMBL:ENSMUSG00000021685,NCBIGene:18420,ABAGene:18187,Otp
WMB:CS20230722_CLUS_3407,3407 PPN-CUN-PCG Otp En1 Gaba_3,4,En1,gene,gene,engrailed 1,ENSEMBL:ENSMUSG00000058665,NCBIGene:13798,ABAGene:13576,En1
WMB:CS20230722_CLUS_3407,3407 PPN-CUN-PCG Otp En1 Gaba_3,4,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_3408,3408 MRN-PPN-CUN Pax8 Gaba_1,1,MRN,anatomical,structure,Midbrain reticular nucleus,MBA:128,UBERON:0007415,,MRN-PPN-CUN
WMB:CS20230722_CLUS_3408,3408 MRN-PPN-CUN Pax8 Gaba_1,2,PPN,anatomical,structure,Pedunculopontine nucleus,MBA:1052,UBERON:0002142,,MRN-PPN-CUN
WMB:CS20230722_CLUS_3408,3408 MRN-PPN-CUN Pax8 Gaba_1,3,CUN,anatomical,structure,Cuneiform nucleus,MBA:616,UBERON:0002696,,MRN-PPN-CUN
WMB:CS20230722_CLUS_3408,3408 MRN-PPN-CUN Pax8 Gaba_1,4,Pax8,gene,gene,paired box 8,ENSEMBL:ENSMUSG00000026976,NCBIGene:18510,ABAGene:18276,Pax8
WMB:CS20230722_CLUS_3408,3408 MRN-PPN-CUN Pax8 Gaba_1,4,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_3409,3409 MRN-PPN-CUN Pax8 Gaba_1,1,MRN,anatomical,structure,Midbrain reticular nucleus,MBA:128,UBERON:0007415,,MRN-PPN-CUN
WMB:CS20230722_CLUS_3409,3409 MRN-PPN-CUN Pax8 Gaba_1,2,PPN,anatomical,structure,Pedunculopontine nucleus,MBA:1052,UBERON:0002142,,MRN-PPN-CUN
WMB:CS20230722_CLUS_3409,3409 MRN-PPN-CUN Pax8 Gaba_1,3,CUN,anatomical,structure,Cuneiform nucleus,MBA:616,UBERON:0002696,,MRN-PPN-CUN
WMB:CS20230722_CLUS_3409,3409 MRN-PPN-CUN Pax8 Gaba_1,4,Pax8,gene,gene,paired box 8,ENSEMBL:ENSMUSG00000026976,NCBIGene:18510,ABAGene:18276,Pax8
WMB:CS20230722_CLUS_3409,3409 MRN-PPN-CUN Pax8 Gaba_1,4,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_3410,3410 MRN-PPN-CUN Pax8 Gaba_1,1,MRN,anatomical,structure,Midbrain reticular nucleus,MBA:128,UBERON:0007415,,MRN-PPN-CUN
WMB:CS20230722_CLUS_3410,3410 MRN-PPN-CUN Pax8 Gaba_1,2,PPN,anatomical,structure,Pedunculopontine nucleus,MBA:1052,UBERON:0002142,,MRN-PPN-CUN
WMB:CS20230722_CLUS_3410,3410 MRN-PPN-CUN Pax8 Gaba_1,3,CUN,anatomical,structure,Cuneiform nucleus,MBA:616,UBERON:0002696,,MRN-PPN-CUN
WMB:CS20230722_CLUS_3410,3410 MRN-PPN-CUN Pax8 Gaba_1,4,Pax8,gene,gene,paired box 8,ENSEMBL:ENSMUSG00000026976,NCBIGene:18510,ABAGene:18276,Pax8
WMB:CS20230722_CLUS_3410,3410 MRN-PPN-CUN Pax8 Gaba_1,4,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_3411,3411 MRN-PPN-CUN Pax8 Gaba_1,1,MRN,anatomical,structure,Midbrain reticular nucleus,MBA:128,UBERON:0007415,,MRN-PPN-CUN
WMB:CS20230722_CLUS_3411,3411 MRN-PPN-CUN Pax8 Gaba_1,2,PPN,anatomical,structure,Pedunculopontine nucleus,MBA:1052,UBERON:0002142,,MRN-PPN-CUN
WMB:CS20230722_CLUS_3411,3411 MRN-PPN-CUN Pax8 Gaba_1,3,CUN,anatomical,structure,Cuneiform nucleus,MBA:616,UBERON:0002696,,MRN-PPN-CUN
WMB:CS20230722_CLUS_3411,3411 MRN-PPN-CUN Pax8 Gaba_1,4,Pax8,gene,gene,paired box 8,ENSEMBL:ENSMUSG00000026976,NCBIGene:18510,ABAGene:18276,Pax8
WMB:CS20230722_CLUS_3411,3411 MRN-PPN-CUN Pax8 Gaba_1,4,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_3412,3412 MRN-PPN-CUN Pax8 Gaba_1,1,MRN,anatomical,structure,Midbrain reticular nucleus,MBA:128,UBERON:0007415,,MRN-PPN-CUN
WMB:CS20230722_CLUS_3412,3412 MRN-PPN-CUN Pax8 Gaba_1,2,PPN,anatomical,structure,Pedunculopontine nucleus,MBA:1052,UBERON:0002142,,MRN-PPN-CUN
WMB:CS20230722_CLUS_3412,3412 MRN-PPN-CUN Pax8 Gaba_1,3,CUN,anatomical,structure,Cuneiform nucleus,MBA:616,UBERON:0002696,,MRN-PPN-CUN
WMB:CS20230722_CLUS_3412,3412 MRN-PPN-CUN Pax8 Gaba_1,4,Pax8,gene,gene,paired box 8,ENSEMBL:ENSMUSG00000026976,NCBIGene:18510,ABAGene:18276,Pax8
WMB:CS20230722_CLUS_3412,3412 MRN-PPN-CUN Pax8 Gaba_1,4,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_3413,3413 MRN-PPN-CUN Pax8 Gaba_2,1,MRN,anatomical,structure,Midbrain reticular nucleus,MBA:128,UBERON:0007415,,MRN-PPN-CUN
WMB:CS20230722_CLUS_3413,3413 MRN-PPN-CUN Pax8 Gaba_2,2,PPN,anatomical,structure,Pedunculopontine nucleus,MBA:1052,UBERON:0002142,,MRN-PPN-CUN
WMB:CS20230722_CLUS_3413,3413 MRN-PPN-CUN Pax8 Gaba_2,3,CUN,anatomical,structure,Cuneiform nucleus,MBA:616,UBERON:0002696,,MRN-PPN-CUN
WMB:CS20230722_CLUS_3413,3413 MRN-PPN-CUN Pax8 Gaba_2,4,Pax8,gene,gene,paired box 8,ENSEMBL:ENSMUSG00000026976,NCBIGene:18510,ABAGene:18276,Pax8
WMB:CS20230722_CLUS_3413,3413 MRN-PPN-CUN Pax8 Gaba_2,4,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_3414,3414 MRN-PPN-CUN Pax8 Gaba_2,1,MRN,anatomical,structure,Midbrain reticular nucleus,MBA:128,UBERON:0007415,,MRN-PPN-CUN
WMB:CS20230722_CLUS_3414,3414 MRN-PPN-CUN Pax8 Gaba_2,2,PPN,anatomical,structure,Pedunculopontine nucleus,MBA:1052,UBERON:0002142,,MRN-PPN-CUN
WMB:CS20230722_CLUS_3414,3414 MRN-PPN-CUN Pax8 Gaba_2,3,CUN,anatomical,structure,Cuneiform nucleus,MBA:616,UBERON:0002696,,MRN-PPN-CUN
WMB:CS20230722_CLUS_3414,3414 MRN-PPN-CUN Pax8 Gaba_2,4,Pax8,gene,gene,paired box 8,ENSEMBL:ENSMUSG00000026976,NCBIGene:18510,ABAGene:18276,Pax8
WMB:CS20230722_CLUS_3414,3414 MRN-PPN-CUN Pax8 Gaba_2,4,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_3415,3415 MRN-PPN-CUN Pax8 Gaba_2,1,MRN,anatomical,structure,Midbrain reticular nucleus,MBA:128,UBERON:0007415,,MRN-PPN-CUN
WMB:CS20230722_CLUS_3415,3415 MRN-PPN-CUN Pax8 Gaba_2,2,PPN,anatomical,structure,Pedunculopontine nucleus,MBA:1052,UBERON:0002142,,MRN-PPN-CUN
WMB:CS20230722_CLUS_3415,3415 MRN-PPN-CUN Pax8 Gaba_2,3,CUN,anatomical,structure,Cuneiform nucleus,MBA:616,UBERON:0002696,,MRN-PPN-CUN
WMB:CS20230722_CLUS_3415,3415 MRN-PPN-CUN Pax8 Gaba_2,4,Pax8,gene,gene,paired box 8,ENSEMBL:ENSMUSG00000026976,NCBIGene:18510,ABAGene:18276,Pax8
WMB:CS20230722_CLUS_3415,3415 MRN-PPN-CUN Pax8 Gaba_2,4,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_3416,3416 MRN-PPN-CUN Pax8 Gaba_2,1,MRN,anatomical,structure,Midbrain reticular nucleus,MBA:128,UBERON:0007415,,MRN-PPN-CUN
WMB:CS20230722_CLUS_3416,3416 MRN-PPN-CUN Pax8 Gaba_2,2,PPN,anatomical,structure,Pedunculopontine nucleus,MBA:1052,UBERON:0002142,,MRN-PPN-CUN
WMB:CS20230722_CLUS_3416,3416 MRN-PPN-CUN Pax8 Gaba_2,3,CUN,anatomical,structure,Cuneiform nucleus,MBA:616,UBERON:0002696,,MRN-PPN-CUN
WMB:CS20230722_CLUS_3416,3416 MRN-PPN-CUN Pax8 Gaba_2,4,Pax8,gene,gene,paired box 8,ENSEMBL:ENSMUSG00000026976,NCBIGene:18510,ABAGene:18276,Pax8
WMB:CS20230722_CLUS_3416,3416 MRN-PPN-CUN Pax8 Gaba_2,4,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_3417,3417 MRN-PPN-CUN Pax8 Gaba_2,1,MRN,anatomical,structure,Midbrain reticular nucleus,MBA:128,UBERON:0007415,,MRN-PPN-CUN
WMB:CS20230722_CLUS_3417,3417 MRN-PPN-CUN Pax8 Gaba_2,2,PPN,anatomical,structure,Pedunculopontine nucleus,MBA:1052,UBERON:0002142,,MRN-PPN-CUN
WMB:CS20230722_CLUS_3417,3417 MRN-PPN-CUN Pax8 Gaba_2,3,CUN,anatomical,structure,Cuneiform nucleus,MBA:616,UBERON:0002696,,MRN-PPN-CUN
WMB:CS20230722_CLUS_3417,3417 MRN-PPN-CUN Pax8 Gaba_2,4,Pax8,gene,gene,paired box 8,ENSEMBL:ENSMUSG00000026976,NCBIGene:18510,ABAGene:18276,Pax8
WMB:CS20230722_CLUS_3417,3417 MRN-PPN-CUN Pax8 Gaba_2,4,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_3418,3418 MRN-PPN-CUN Pax8 Gaba_3,1,MRN,anatomical,structure,Midbrain reticular nucleus,MBA:128,UBERON:0007415,,MRN-PPN-CUN
WMB:CS20230722_CLUS_3418,3418 MRN-PPN-CUN Pax8 Gaba_3,2,PPN,anatomical,structure,Pedunculopontine nucleus,MBA:1052,UBERON:0002142,,MRN-PPN-CUN
WMB:CS20230722_CLUS_3418,3418 MRN-PPN-CUN Pax8 Gaba_3,3,CUN,anatomical,structure,Cuneiform nucleus,MBA:616,UBERON:0002696,,MRN-PPN-CUN
WMB:CS20230722_CLUS_3418,3418 MRN-PPN-CUN Pax8 Gaba_3,4,Pax8,gene,gene,paired box 8,ENSEMBL:ENSMUSG00000026976,NCBIGene:18510,ABAGene:18276,Pax8
WMB:CS20230722_CLUS_3418,3418 MRN-PPN-CUN Pax8 Gaba_3,4,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_3419,3419 MRN-VTN-PPN Pax5 Cdh23 Gaba_1,1,MRN,anatomical,structure,Midbrain reticular nucleus,MBA:128,UBERON:0007415,,MRN-VTN-PPN
WMB:CS20230722_CLUS_3419,3419 MRN-VTN-PPN Pax5 Cdh23 Gaba_1,2,VTN,anatomical,structure,Ventral tegmental nucleus,MBA:757,UBERON:0002438,,MRN-VTN-PPN
WMB:CS20230722_CLUS_3419,3419 MRN-VTN-PPN Pax5 Cdh23 Gaba_1,3,PPN,anatomical,structure,Pedunculopontine nucleus,MBA:1052,UBERON:0002142,,MRN-VTN-PPN
WMB:CS20230722_CLUS_3419,3419 MRN-VTN-PPN Pax5 Cdh23 Gaba_1,4,Pax5,gene,gene,paired box 5,ENSEMBL:ENSMUSG00000014030,NCBIGene:18507,ABAGene:18273,Pax5
WMB:CS20230722_CLUS_3419,3419 MRN-VTN-PPN Pax5 Cdh23 Gaba_1,4,Cdh23,gene,gene,cadherin 23 (otocadherin),ENSEMBL:ENSMUSG00000012819,NCBIGene:22295,ABAGene:22052,Cdh23
WMB:CS20230722_CLUS_3419,3419 MRN-VTN-PPN Pax5 Cdh23 Gaba_1,4,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_3420,3420 MRN-VTN-PPN Pax5 Cdh23 Gaba_1,1,MRN,anatomical,structure,Midbrain reticular nucleus,MBA:128,UBERON:0007415,,MRN-VTN-PPN
WMB:CS20230722_CLUS_3420,3420 MRN-VTN-PPN Pax5 Cdh23 Gaba_1,2,VTN,anatomical,structure,Ventral tegmental nucleus,MBA:757,UBERON:0002438,,MRN-VTN-PPN
WMB:CS20230722_CLUS_3420,3420 MRN-VTN-PPN Pax5 Cdh23 Gaba_1,3,PPN,anatomical,structure,Pedunculopontine nucleus,MBA:1052,UBERON:0002142,,MRN-VTN-PPN
WMB:CS20230722_CLUS_3420,3420 MRN-VTN-PPN Pax5 Cdh23 Gaba_1,4,Pax5,gene,gene,paired box 5,ENSEMBL:ENSMUSG00000014030,NCBIGene:18507,ABAGene:18273,Pax5
WMB:CS20230722_CLUS_3420,3420 MRN-VTN-PPN Pax5 Cdh23 Gaba_1,4,Cdh23,gene,gene,cadherin 23 (otocadherin),ENSEMBL:ENSMUSG00000012819,NCBIGene:22295,ABAGene:22052,Cdh23
WMB:CS20230722_CLUS_3420,3420 MRN-VTN-PPN Pax5 Cdh23 Gaba_1,4,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_3421,3421 MRN-VTN-PPN Pax5 Cdh23 Gaba_1,1,MRN,anatomical,structure,Midbrain reticular nucleus,MBA:128,UBERON:0007415,,MRN-VTN-PPN
WMB:CS20230722_CLUS_3421,3421 MRN-VTN-PPN Pax5 Cdh23 Gaba_1,2,VTN,anatomical,structure,Ventral tegmental nucleus,MBA:757,UBERON:0002438,,MRN-VTN-PPN
WMB:CS20230722_CLUS_3421,3421 MRN-VTN-PPN Pax5 Cdh23 Gaba_1,3,PPN,anatomical,structure,Pedunculopontine nucleus,MBA:1052,UBERON:0002142,,MRN-VTN-PPN
WMB:CS20230722_CLUS_3421,3421 MRN-VTN-PPN Pax5 Cdh23 Gaba_1,4,Pax5,gene,gene,paired box 5,ENSEMBL:ENSMUSG00000014030,NCBIGene:18507,ABAGene:18273,Pax5
WMB:CS20230722_CLUS_3421,3421 MRN-VTN-PPN Pax5 Cdh23 Gaba_1,4,Cdh23,gene,gene,cadherin 23 (otocadherin),ENSEMBL:ENSMUSG00000012819,NCBIGene:22295,ABAGene:22052,Cdh23
WMB:CS20230722_CLUS_3421,3421 MRN-VTN-PPN Pax5 Cdh23 Gaba_1,4,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_3422,3422 MRN-VTN-PPN Pax5 Cdh23 Gaba_1,1,MRN,anatomical,structure,Midbrain reticular nucleus,MBA:128,UBERON:0007415,,MRN-VTN-PPN
WMB:CS20230722_CLUS_3422,3422 MRN-VTN-PPN Pax5 Cdh23 Gaba_1,2,VTN,anatomical,structure,Ventral tegmental nucleus,MBA:757,UBERON:0002438,,MRN-VTN-PPN
WMB:CS20230722_CLUS_3422,3422 MRN-VTN-PPN Pax5 Cdh23 Gaba_1,3,PPN,anatomical,structure,Pedunculopontine nucleus,MBA:1052,UBERON:0002142,,MRN-VTN-PPN
